lon	lat	2040_RCP45	2040_RCP85	2070_RCP45	2070_RCP85	2100_RCP45	2100_RCP85
12,56013966	35,52067947	0	0,066666667	0	0,166666667	0,033333333	1,5
12,00601196	36,75085831	10,76666667	13,4	26,03333333	34,16666667	32,3	62,7
12,00847244	36,82233429	1,333333333	0,733333333	2,466666667	5,6	4,733333333	23,13333333
14,70018387	36,72297287	11,33333333	12,4	29,13333333	38,96666667	37,5	71,76666667
14,78685951	36,71844482	13,4	14,6	32,2	42,7	40,13333333	71,73333333
14,96017551	36,70913696	13,43333333	16,96666667	33,56666667	44,66666667	41,16666667	70,83333333
15,04681587	36,70436096	14,06666667	18,13333333	33,26666667	45,13333333	41,13333333	70,2
14,532341	36,80314636	12,1	14,76666667	30,3	40,96666667	38,9	74,03333333
14,61914635	36,79877853	11,73333333	13,5	30,4	39,83333333	38,2	71,86666667
14,70593929	36,79432678	12,3	14,06666667	30,76666667	41,1	37,86666667	67,56666667
14,79272079	36,78979111	12,16666667	13,7	31,23333333	41,3	37,9	66,06666667
14,87949085	36,78517151	12,7	15,16666667	30,9	41,7	38,63333333	63,36666667
14,96624851	36,7804718	12,5	15,36666667	31,36666667	40,86666667	37,8	61,33333333
15,05299282	36,77568817	13,36666667	15,93333333	30,16666667	40,8	37,2	61,03333333
14,45097351	36,87879944	13,16666667	15,03333333	31,76666667	42	41,73333333	73,73333333
14,53789616	36,8745079	13,5	14,76666667	32,1	42,5	40,03333333	70,96666667
14,6248064	36,87013245	11,53333333	12,96666667	30,46666667	40,1	37,3	67,53333333
14,71170616	36,86567688	11,16666667	12,4	30,56666667	39,43333333	36	65,63333333
14,79859352	36,86113739	11,73333333	12,9	30,33333333	40,46666667	36	63,7
14,88546848	36,85651398	12,03333333	14,03333333	30,43333333	40,56666667	37,16666667	61,63333333
14,972332	36,85180664	11,16666667	13,7	30,16666667	39,06666667	35,96666667	58,86666667
15,05918217	36,8470192	11,3	14,86666667	28,53333333	38,73333333	35,13333333	58,93333333
14,45643234	36,95016861	13,3	15,7	33,43333333	43,06666667	41,66666667	70,26666667
14,54346085	36,94586945	13,4	14,23333333	32,53333333	41,46666667	39,7	66,96666667
14,63047791	36,94149017	12,1	11,93333333	30,23333333	38,46666667	36,33333333	66,23333333
14,71748257	36,93702698	12,13333333	12,7	31,4	39,8	35,76666667	64,83333333
14,80447578	36,93247986	12,4	13,46666667	30,4	39,96666667	35,4	63,43333333
14,89145756	36,92785263	11,76666667	13,56666667	28,93333333	38,3	34,7	60,46666667
14,97842693	36,92314148	12,1	13,33333333	30,4	38,86666667	34,96666667	59,9
15,06538296	36,91834641	12,3	13,5	28,9	38,86666667	35,16666667	58,8
15,15232658	36,91346741	12,13333333	15,36666667	29,76666667	41,1	36,73333333	63,96666667
14,37475586	37,02575302	12,83333333	15,63333333	33,5	43,23333333	41,53333333	69,46666667
14,46190166	37,02153397	12,7	14,2	32,53333333	42,3	40,43333333	66,96666667
14,54903603	37,01723099	12,43333333	14,06666667	32,16666667	40,96666667	39,33333333	65,33333333
14,6361599	37,01284409	11,9	12,53333333	31,26666667	40,2	37,3	64,53333333
14,72327042	37,00837708	12,83333333	12,1	31,93333333	39,76666667	36,46666667	65,36666667
14,81037045	37,00382614	14,1	14,43333333	32,06666667	40,63333333	36,5	64,86666667
14,89745808	36,99919128	11,86666667	12,76666667	28,7	38,43333333	34,8	61,9
14,98453236	36,9944725	11,06666667	12,46666667	29,3	38	33,7	59,36666667
15,07159519	36,98967361	10,36666667	12,73333333	28,8	38,1	33,43333333	57,83333333
15,15864468	36,9847908	12,2	14,33333333	30,06666667	40,8	35,63333333	60,6
15,24568176	36,97982407	13	16,46666667	32,83333333	43,73333333	39,73333333	68
13,94370556	37,11700058	13,9	15,9	33,86666667	44,36666667	42,66666667	73,66666667
14,03101158	37,11319351	13,06666667	16,23333333	33,8	44,1	42,13333333	71,43333333
14,11830616	37,10929871	13,13333333	16,83333333	33,43333333	44,13333333	43,23333333	69,66666667
14,2055912	37,10532379	12,7	16,96666667	32,23333333	43,43333333	42,36666667	69,06666667
14,29286575	37,10126495	12,93333333	16,3	32,73333333	43,03333333	40,96666667	66,63333333
14,38012886	37,09712601	11,86666667	14,36666667	31,06666667	40,96666667	38,76666667	63,8
14,46738148	37,09289932	11,63333333	13,7	30,76666667	40,23333333	38,06666667	63,4
14,55462265	37,08859253	12,36666667	14,1	31,56666667	41,66666667	37,86666667	63,53333333
14,64185238	37,08420181	12,66666667	13,03333333	31,3	40,3	37,03333333	63,4
14,72906971	37,07972717	12,3	12	31,6	39,26666667	35,9	64,16666667
14,8162756	37,07516861	14,3	13,63333333	31,2	40,36666667	35,9	64,1
14,90346909	37,07052994	12,9	13,33333333	29,9	39,03333333	35,3	61,23333333
14,99065018	37,06580734	10,7	11,96666667	28,16666667	36,5	32,63333333	57,1
15,07781887	37,06100082	8,933333333	11,66666667	26,73333333	36,1	31,73333333	55,96666667
15,16497517	37,05611038	11,23333333	13,43333333	27,66666667	37,93333333	33,23333333	57,73333333
15,25211811	37,05113983	12,16666667	13,83333333	29,36666667	40,6	35,43333333	62,93333333
13,68625832	37,19933701	11,46666667	13,1	30,73333333	40,06666667	37,96666667	71,86666667
13,77369976	37,19577408	13,2	14,43333333	32,26666667	41,76666667	40,23333333	70,53333333
13,86113262	37,19212723	11,8	14,53333333	32,23333333	42,6	40,23333333	67,23333333
13,94855499	37,18839645	11,63333333	15,23333333	31,46666667	42,43333333	39,96666667	65,13333333
14,03596687	37,18458176	11,06666667	15,36666667	30,23333333	40,9	39,36666667	62,66666667
14,12336922	37,18068695	11,76666667	15,56666667	30,26666667	40,23333333	39,43333333	62,56666667
14,21076107	37,17670441	11,63333333	14,83333333	30,63333333	40,13333333	38,5	62,26666667
14,29814243	37,17264175	12,36666667	14,8	30,83333333	40,6	38,46666667	62,2
14,38551235	37,16849518	12,36666667	13,96666667	30,4	40,36666667	37,23333333	61,56666667
14,47287178	37,16426468	11,86666667	13,9	30	39,93333333	36,73333333	61,3
14,56021881	37,15995407	12,13333333	13,23333333	30,73333333	39,9	36,7	61,53333333
14,64755535	37,15555573	13	13,1	30,73333333	39,8	36,76666667	61,56666667
14,73487949	37,15107727	13,43333333	12,96666667	31,03333333	39,83333333	36,36666667	61,53333333
14,82219219	37,14651489	12,46666667	12,76666667	29,76666667	38,9	34,5	60,46666667
14,90949249	37,14186859	12,06666667	12,03333333	28,63333333	36,7	33,43333333	57,96666667
14,99677944	37,13713837	10,8	10,76666667	26,3	35,2	31,56666667	54,5
15,08405495	37,13232803	10,36666667	12,26666667	26,56666667	36,93333333	32,33333333	55,7
15,1713171	37,12742996	11,46666667	12,7	27,7	38,93333333	32,9	60,1
13,6032362	37,27422714	13,16666667	15,36666667	32,2	42,5	39,96666667	71,56666667
13,69079494	37,27074432	13,23333333	15,3	32,2	41,3	39,13333333	68,46666667
13,77834415	37,26717758	11,7	13,76666667	31	40,26666667	38,03333333	65,7
13,86588287	37,26352692	11,36666667	14,53333333	30,63333333	40,7	38,43333333	64,03333333
13,95341301	37,25979233	11,16666667	14,16666667	29,46666667	38,8	37,43333333	60,5
14,04093266	37,25597382	11,03333333	13,86666667	28,5	37,1	36,63333333	58,46666667
14,12844181	37,25207138	10,66666667	14,06666667	28,46666667	36,73333333	36,26666667	58,4
14,21594048	37,24808502	10,46666667	13,96666667	29	37,46666667	36,33333333	58,93333333
14,30342865	37,24401855	11,46666667	13,53333333	30,26666667	38,43333333	37,7	60,5
14,39090538	37,23986816	11,83333333	13,63333333	30,6	39,43333333	37,36666667	60,5
14,47837162	37,23563004	11,76666667	13,36666667	29,93333333	38,93333333	35,8	59,33333333
14,56582642	37,2313118	11,46666667	13,4	29,86666667	39,63333333	35,7	59,4
14,65326881	37,22691345	11,2	13,83333333	29	38	35	57,56666667
14,74070072	37,22242737	11,76666667	12,7	27,83333333	35,63333333	33,53333333	55,43333333
14,82811928	37,21785736	12,06666667	12,16666667	29,06666667	35,26666667	34,13333333	55,5
14,91552639	37,21320724	11,26666667	12	27,33333333	35,9	32,66666667	54,1
15,00292015	37,20847321	12,33333333	12,33333333	27,56666667	36,5	32,3	53,43333333
15,09030247	37,20365524	12,66666667	13,9	27,96666667	38,33333333	33,26666667	55,96666667
15,17767048	37,19875336	13,33333333	13,83333333	28,4	40,66666667	36,16666667	61,66666667
13,43231392	37,3523674	13,33333333	15	32,43333333	42,96666667	40,5	70,26666667
13,51999855	37,3490448	12,96666667	14,76666667	32,06666667	42,16666667	39,96666667	67,36666667
13,60767365	37,34564209	12,26666667	14,43333333	31,5	41,36666667	39	66,53333333
13,69534016	37,34215164	11,93333333	13,5	30,8	39,76666667	37,46666667	64,83333333
13,78299618	37,33858109	11,46666667	14,1	30,46666667	39,4	37,13333333	64,06666667
13,87064362	37,33492661	10,7	13,8	29,36666667	38,43333333	36,43333333	61,66666667
13,95828056	37,3311882	10,26666667	13,23333333	28	36,53333333	36,36666667	58,86666667
14,04590702	37,32736206	10,73333333	13,3	28,5	35,9	35,5	56,53333333
14,13352394	37,32345581	10,2	12,63333333	28,1	36,06666667	35,1	56,5
14,22113037	37,31946945	10,33333333	12,66666667	28,56666667	36,6	35,83333333	58,86666667
14,30872536	37,31539536	11,56666667	13,13333333	29,43333333	37,16666667	35,8	61,16666667
14,39630985	37,31123734	11,4	13,26666667	29,93333333	37,76666667	36,26666667	60,9
14,4838829	37,30699539	11,8	12,66666667	27,86666667	37,43333333	34,43333333	56,66666667
14,57144451	37,30267334	11,56666667	12,23333333	26,9	34,93333333	33,2	54,26666667
14,65899372	37,29826736	11,2	10,7	25,46666667	33,8	30,9	51,16666667
14,74653244	37,29377747	11,9	12	26,03333333	34,63333333	31,3	51,4
14,83405781	37,28919983	11,23333333	12,1	25,4	34,53333333	30,13333333	49,86666667
14,92157173	37,2845459	12,26666667	12,96666667	26,06666667	35,8	31,53333333	51,16666667
15,00907326	37,27980423	12,83333333	13,86666667	27,93333333	36	32,23333333	53,2
15,09656143	37,27497864	13,33333333	14,03333333	28,16666667	39,53333333	35,13333333	59,13333333
15,18403721	37,27007294	2,2	4,933333333	7,533333333	14,93333333	11,66666667	39,56666667
13,26093483	37,43018723	12,96666667	14,43333333	31,33333333	42,43333333	39,16666667	70,46666667
13,34874439	37,42702866	13,46666667	14,96666667	32,76666667	42,13333333	40,6	67,36666667
13,43654537	37,42378616	12,33333333	14,23333333	31,23333333	41,06666667	38,36666667	65,53333333
13,52433681	37,42046356	11,66666667	14,16666667	30,13333333	39,8	37,73333333	62,8
13,61211967	37,41705322	11,5	13,93333333	29,7	39,4	37,76666667	63,23333333
13,69989395	37,41356277	10,73333333	13,1	29,03333333	37,7	36,56666667	62,2
13,78765774	37,40998459	11,26666667	13,1	28,9	37,2	36,1	61,46666667
13,87541294	37,40632629	11,03333333	12,96666667	28,43333333	36,3	35,16666667	60,2
13,9631567	37,40258026	10,43333333	12,33333333	28,06666667	35,13333333	34,46666667	57,23333333
14,05089188	37,39875412	10,56666667	12,2	27,86666667	34,46666667	33,93333333	55
14,13861561	37,39484406	11,06666667	12,3	27,86666667	35,3	34,36666667	55,2
14,22632885	37,39084625	10,6	11,3	28,1	35,56666667	34,36666667	57,6
14,3140316	37,38676834	11,56666667	12,63333333	29,63333333	37,36666667	35,33333333	60,96666667
14,40172386	37,38260651	11,86666667	13,23333333	30,2	37,56666667	35,6	60,56666667
14,48940372	37,37836075	11,5	11,83333333	28,1	35,33333333	33,26666667	54,4
14,5770731	37,37403488	10,53333333	10,9	24,23333333	32,6	29,63333333	49,13333333
14,66473007	37,36962128	10,13333333	10,6	23,3	31,76666667	28,7	48,03333333
14,75237465	37,36512375	9,566666667	11,1	22,5	31,86666667	28,3	47,73333333
14,84000778	37,36054611	10,93333333	12,8	23,83333333	33,3	29,56666667	49,76666667
14,92762852	37,35588074	12,23333333	13,53333333	26,3	35,56666667	31,13333333	51,66666667
15,01523685	37,35113525	12,26666667	14,26666667	28,06666667	37,76666667	33,36666667	56,86666667
13,08909702	37,50768661	12,4	14,96666667	30,9	39,8	38,7	68,1
13,17703152	37,50469208	11,9	14,06666667	29,76666667	39,4	38,03333333	65,36666667
13,26495743	37,50161362	11,93333333	13,8	30,2	39,13333333	37,53333333	63,73333333
13,35287476	37,49845505	11,96666667	13,63333333	30,93333333	39,5	38,03333333	63,36666667
13,4407835	37,49520874	12,63333333	13,53333333	31,43333333	39,33333333	37,96666667	64,53333333
13,52868366	37,49187851	12,73333333	13,6	31,43333333	39,53333333	38	64,66666667
13,61657429	37,48846817	11,66666667	13,03333333	29,6	37,86666667	36,86666667	62,2
13,70445633	37,48497009	11,23333333	13,23333333	28,86666667	37,23333333	35,56666667	59,63333333
13,79232883	37,48138809	11,1	13,1	28,76666667	35,93333333	35	58,46666667
13,88019085	37,47772598	10,63333333	11,7	27,96666667	35,3	34,26666667	57,4
13,96804333	37,47397614	10,46666667	12	27,36666667	35,06666667	34,26666667	56,36666667
14,05588531	37,47014236	10,9	11,9	27,46666667	34,3	33,93333333	54,46666667
14,14371681	37,46622849	10,73333333	11,93333333	26,96666667	33,83333333	33,46666667	54,16666667
14,23153782	37,46222687	10,46666667	11	28,2	35,1	33,83333333	56,53333333
14,31934834	37,45814514	12,13333333	11,86666667	29,2	36,26666667	34,76666667	57,76666667
14,40714741	37,45397949	10,63333333	11,66666667	28,46666667	36,46666667	34	56,6
14,49493504	37,4497261	10,26666667	10,8	25,9	32,93333333	30,53333333	51,36666667
14,58271217	37,44539261	10,86666667	11,4	24,13333333	32,7	29,1	49,66666667
14,67047596	37,44097519	9,966666667	10,46666667	23,3	31,56666667	28,1	47,93333333
14,75822926	37,43647385	9,9	10,93333333	23,26666667	31,3	28,53333333	47,93333333
14,8459692	37,43188858	10,6	11,7	23,26666667	32,56666667	29,23333333	49,26666667
14,9336977	37,42721939	12,3	13,93333333	27,66666667	37,06666667	32,76666667	53,53333333
15,02141285	37,42246628	10,86666667	13,83333333	27,86666667	38,3	34,46666667	58,43333333
12,65258408	37,59284973	12,06666667	14,7	30,43333333	40,26666667	38,4	70,76666667
12,74066448	37,590271	12,36666667	14,93333333	30,76666667	40,53333333	40,46666667	68,9
12,82873726	37,58760834	14,16666667	15,33333333	32,63333333	40,1	40,4	67,9
12,91680336	37,58486557	13,03333333	14,93333333	31,36666667	40,03333333	38,9	66,46666667
13,00486088	37,58203506	13,06666667	14,8	31,26666667	40,23333333	38,4	65,8
13,09291172	37,57912064	12,1	14	30,2	38,6	37,3	65,76666667
13,18095398	37,5761261	11,5	13,83333333	29,53333333	38,2	36,96666667	64,9
13,26898766	37,57304382	11,56666667	13	29,5	37,66666667	36,7	64
13,3570137	37,56987762	12,03333333	12,8	29,63333333	36,93333333	36,93333333	63,73333333
13,44503021	37,5666275	11,63333333	13	28,93333333	37,1	36,2	63,93333333
13,53303909	37,56329727	11,96666667	12,46666667	29,1	36,5	35,9	63,33333333
13,62103748	37,5598793	11,36666667	12,33333333	28,73333333	35,76666667	35,76666667	60,7
13,70902729	37,55637741	12,36666667	12,06666667	28,9	35,66666667	34,53333333	58,8
13,79700756	37,5527916	11,83333333	12,16666667	28,4	34,66666667	33,83333333	57,23333333
13,88497829	37,54912186	11,3	11,93333333	27,96666667	34,6	33,53333333	56,63333333
13,97293854	37,54537201	10,3	11,13333333	26,8	33,6	33,13333333	54,6
14,06088829	37,54153442	10,4	10,5	26,8	33,23333333	32,23333333	53,56666667
14,14882851	37,53761292	10,73333333	10,73333333	26,63333333	33,2	32,73333333	53,76666667
14,23675728	37,53360748	10,2	10,43333333	27,06666667	33,83333333	32,23333333	54,2
14,32467556	37,52951813	11,43333333	10,86666667	27,83333333	34,26666667	32,66666667	54,53333333
14,4125824	37,52534866	10,53333333	10,86666667	26,96666667	33,16666667	31	52,4
14,50047779	37,52109146	9,033333333	10,06666667	24,1	32,43333333	28,76666667	49,86666667
14,58836174	37,51675034	10,83333333	11,1	24,2	32,93333333	29,13333333	49,6
14,67623425	37,5123291	11,96666667	11,13333333	24,93333333	33,63333333	29,36666667	49,96666667
14,76409435	37,50782013	10,3	10,33333333	23,4	33,13333333	29,46666667	48,63333333
14,85194206	37,50323105	11,16666667	12,16666667	26,13333333	34,76666667	31	50,9
14,93977737	37,49855423	12,33333333	13,76666667	28,63333333	36,96666667	33,46666667	54,46666667
15,02760029	37,4937973	12,8	14,7	28,8	40,56666667	35,83333333	60,73333333
12,56766701	37,66679764	12,8	14,96666667	30,96666667	40,86666667	38,66666667	70,63333333
12,65586281	37,66429901	13,86666667	15,86666667	32,63333333	41,33333333	39,9	68,23333333
12,74405098	37,66172028	14,63333333	15,23333333	31,63333333	39,86666667	38,56666667	66,06666667
12,83223248	37,65905762	14,3	14,93333333	32,16666667	39,96666667	39,4	65,73333333
12,9204073	37,65630722	15,1	15,8	32,36666667	40,26666667	40,1	66,2
13,00857353	37,65347672	14,36666667	14,8	31,7	39,3	38,76666667	65,66666667
13,09673309	37,65055847	14,13333333	14,33333333	30,4	39,2	38,1	65,43333333
13,18488312	37,6475563	12,86666667	13,73333333	28,9	38,1	36,7	64,96666667
13,27302647	37,64447403	12,9	12,5	28,73333333	37,26666667	35,36666667	64,76666667
13,36116028	37,64130402	12,7	12,2	28,76666667	37,33333333	34,4	64,56666667
13,44928551	37,63805008	11,9	11,9	28,36666667	36,3	34,26666667	63,46666667
13,53740215	37,63471222	12,53333333	11,93333333	28,2	35,76666667	34,03333333	61,6
13,62550926	37,63129044	12,7	11,63333333	27,6	35,06666667	33,83333333	59,93333333
13,71360779	37,62778473	11,76666667	11,16666667	26,8	32,86666667	32,9	56,73333333
13,80169582	37,6241951	11,56666667	11,2	26,36666667	33,16666667	33,23333333	55,8
13,88977432	37,62052155	11,06666667	10,63333333	27,16666667	33,46666667	33,56666667	55,9
13,97784328	37,61676407	10,73333333	10,8	27,53333333	33,2	33,33333333	55,36666667
14,06590176	37,61292267	10,8	10,93333333	27,6	33,3	32,9	54,56666667
14,15394878	37,60899734	10,73333333	10,4	26,63333333	33	32,16666667	54,3
14,24198627	37,6049881	11,03333333	10,5	26,3	33,16666667	31,76666667	54,23333333
14,33001232	37,60089493	10,83333333	10,4	26,63333333	32,93333333	31,46666667	53,2
14,41802692	37,59671783	10,26666667	10,1	26,33333333	32,66666667	30,6	52,2
14,50603104	37,59245682	9,2	9,966666667	24,53333333	32,63333333	29,4	49,93333333
14,59402275	37,58811188	10,83333333	10,43333333	23,96666667	32,66666667	29,3	49,26666667
14,68200302	37,58368301	10,1	9,833333333	23,86666667	32,23333333	28,8	49,43333333
14,76997089	37,57917023	10,63333333	10,9	25,26666667	33,6	30,36666667	51,16666667
14,85792637	37,57457352	10,33333333	12,1	27,66666667	37,16666667	32,53333333	56,1
14,94586945	37,56989288	11,3	12,06666667	27,03333333	37,63333333	32,16666667	60,23333333
15,03380013	37,56512833	11,76666667	11,86666667	27,06666667	37,96666667	31,33333333	61,03333333
15,12171745	37,56027985	11,16666667	12,5	27,36666667	39,1	32,7	65,06666667
12,48253155	37,74066544	13,73333333	14,7	32,03333333	41	38,73333333	71,26666667
12,57084274	37,73825073	14,33333333	15,43333333	31,66666667	41	39,3	68,5
12,65914726	37,73575211	13,96666667	14,7	31,06666667	40,26666667	39,33333333	66,53333333
12,74744511	37,73316956	13,63333333	14,46666667	31,53333333	39,4	38,63333333	64,76666667
12,83573532	37,73050308	14,26666667	14,4	31	39,16666667	38,7	64,76666667
12,92401791	37,72774887	15,56666667	15,8	31,5	39,86666667	38,86666667	65,53333333
13,01229382	37,72491455	14,13333333	14,3	31,46666667	37,76666667	37,8	63,33333333
13,10056114	37,72199249	12,96666667	13,6	30,16666667	37,1	37,1	61,53333333
13,18882084	37,71899033	13,46666667	13,56666667	29,13333333	37,53333333	36,86666667	62,6
13,27707195	37,71590042	12,53333333	12,33333333	28,3	36,2	34,86666667	63,66666667
13,36531448	37,71272659	11,6	10,86666667	27,13333333	35,96666667	33,03333333	62,43333333
13,45354939	37,70946884	12,7	11,23333333	26,46666667	35,9	33,1	61,53333333
13,5417738	37,70612717	13,16666667	11,2	26,53333333	35,5	32,7	60,4
13,62998962	37,70270157	11,76666667	10,5	26,66666667	33,53333333	32,83333333	58,76666667
13,71819687	37,69919205	10,73333333	10,43333333	25,86666667	32,76666667	31,93333333	57,2
13,80639362	37,6955986	10,3	9,566666667	25,43333333	32,33333333	31,43333333	57
13,89458084	37,69192123	10,76666667	10,6	26,43333333	33,8	32,8	58,1
13,98275757	37,68815994	11	10,6	27,16666667	34,96666667	33,26666667	58,46666667
14,07092381	37,68431091	11,33333333	10,56666667	27,06666667	34,6	32,9	57,73333333
14,15907955	37,68038177	11,56666667	10,23333333	26,8	34,13333333	32,43333333	57,73333333
14,24722481	37,67636871	11,03333333	10,13333333	26,43333333	33,56666667	31,66666667	57,46666667
14,33535957	37,67226791	11,73333333	10,56666667	26,6	34,1	32,06666667	56,66666667
14,42348289	37,66808701	11,53333333	10,96666667	27,16666667	34	32,23333333	55,3
14,51159382	37,66381836	9,666666667	9,833333333	25,56666667	32,73333333	30,96666667	52,5
14,59969425	37,6594696	9,466666667	10,1	25,06666667	32,83333333	30,6	51,23333333
14,68778229	37,65503693	9,966666667	10,73333333	24,36666667	32,43333333	30,16666667	50,23333333
14,77585793	37,65051651	9,6	11,3	27,33333333	35,23333333	32,23333333	53,73333333
14,86392212	37,64591599	11,4	11,63333333	26,86666667	36,5	30,93333333	62,86666667
14,95197296	37,64122772	6,6	7,333333333	17,66666667	26,6	22,8	54,46666667
15,04001141	37,63645935	7,9	8,133333333	18,36666667	26,3	22,36666667	53,23333333
15,1280365	37,63160706	9,566666667	10,2	22,7	33	28,23333333	59,96666667
12,48560429	37,81212616	13,66666667	14,1	31,03333333	39,93333333	38,26666667	69,73333333
12,5740242	37,80970764	13,53333333	15,16666667	31,53333333	40,56666667	38,2	67,13333333
12,66243839	37,8072052	13,9	15,3	31,6	39,1	38,43333333	65,53333333
12,75084496	37,80461884	14,4	15,2	30,96666667	39,1	38,26666667	64,7
12,83924389	37,80194855	14,53333333	14	30,23333333	37,66666667	37,5	64,63333333
12,92763615	37,79919434	15,3	14,5	31,2	38,56666667	37,73333333	64,26666667
13,01602077	37,79635239	13,1	13,6	31,26666667	35,86666667	36,3	60,8
13,10439682	37,79343033	11,9	12,66666667	30,06666667	35,2	35,06666667	58,4
13,19276619	37,79042053	11,56666667	11,7	28,93333333	34,7	35	58,4
13,28112602	37,78733063	13,16666667	12,46666667	28,26666667	36,36666667	35,23333333	62,23333333
13,36947727	37,78415298	12,26666667	11,6	26,53333333	35,76666667	33,33333333	62,03333333
13,45782089	37,78089142	12,76666667	11,2	26,2	35,1	32,2	60,7
13,54615402	37,77754593	12,03333333	11,16666667	26,63333333	33,7	32,06666667	58,83333333
13,63447857	37,77411652	11,8	9,866666667	26,1	33,46666667	30,93333333	57,96666667
13,72279453	37,77059937	11,1	9,3	24,83333333	32,2	30,26666667	57,06666667
13,81110001	37,76700211	11,16666667	9,166666667	24,2	31,56666667	28,93333333	56,96666667
13,89939499	37,76332092	11,5	10,1	24,43333333	32,6	29,86666667	59,3
13,98768139	37,759552	11,7	11,1	26,46666667	34,66666667	30,86666667	60,83333333
14,07595634	37,75570297	11,86666667	11,46666667	26	35,13333333	31,66666667	60,66666667
14,16422081	37,7517662	12,2	11,63333333	25,8	34,26666667	31,66666667	59,63333333
14,25247478	37,74774551	11,56666667	11	25,1	33,7	31,06666667	58,53333333
14,34071732	37,74364471	12,2	11,7	26,33333333	34,03333333	31,7	59,23333333
14,4289484	37,73945618	12,03333333	11,76666667	26,93333333	34,46666667	32,03333333	60,13333333
14,517169	37,73518372	11,73333333	11,9	27,36666667	36,03333333	32,7	60,8
14,6053772	37,73082733	10,46666667	11,23333333	26,5	34,83333333	31,63333333	56,23333333
14,693573	37,72638702	9,8	11,06666667	26,66666667	34,2	31,8	54,03333333
14,78175735	37,72186279	11,2	11,6	28	36,43333333	33,8	58,66666667
14,86992931	37,71725845	7,6	8,3	19,26666667	28,56666667	24,33333333	58,3
14,95808792	37,71256638	3,1	2,333333333	10,2	15,96666667	14,8	46,53333333
15,04623413	37,70779037	6	5,833333333	14,8	23,5	18,7	49,7
15,13436794	37,70293045	7	7,3	17,73333333	26,7	23,53333333	53,2
12,48868275	37,88358307	12,4	12,06666667	28,1	36,96666667	33,8	65,03333333
12,57721233	37,88116455	13,6	14,33333333	30,4	38,23333333	36,23333333	64,23333333
12,66573524	37,87865829	13,26666667	14,2	30,46666667	38,8	36,7	63,7
12,75425148	37,87606812	13,53333333	14,03333333	29,36666667	37,7	36,16666667	63,56666667
12,84276009	37,87339401	12,93333333	13,5	29,6	36,7	35,73333333	62,53333333
12,93126106	37,87063599	12,2	12,03333333	29,63333333	35,06666667	34,86666667	59,83333333
13,01975536	37,86779404	11,86666667	13,66666667	30,5	35,4	34,63333333	60,4
13,10824108	37,86486435	11,5	12,7	29,06666667	35,33333333	34,5	57,9
13,19671822	37,86185455	11,96666667	11,16666667	28,96666667	34,83333333	35,1	58,03333333
13,28518772	37,85875702	13	11,96666667	28,4	35,1	34,8	61,1
13,37364864	37,85557556	12	10,86666667	25,63333333	34,36666667	31,5	60,1
13,46210003	37,85231018	11,3	10,03333333	24,86666667	32,6	29,83333333	59
13,55054283	37,84896088	11,13333333	9,7	25,46666667	33,3	29,86666667	58,06666667
13,63897705	37,84552765	10,43333333	9,966666667	24,7	32,23333333	28,4	57,26666667
13,72740078	37,84200668	10,73333333	10,2	24,96666667	32,36666667	28,4	57,56666667
13,81581497	37,83840561	9,433333333	8,166666667	22,03333333	29,26666667	25,7	54,66666667
13,90421963	37,8347168	8,866666667	7,833333333	20,93333333	30,1	25,33333333	56,3
13,99261379	37,83094788	9,433333333	7,766666667	20,33333333	29,9	26,2	58,36666667
14,08099842	37,82709122	9,366666667	7,166666667	21,1	30,53333333	26	58,4
14,1693716	37,82315063	9,133333333	7,6	20,3	29,63333333	26,06666667	56,7
14,25773335	37,81912613	9,966666667	8,333333333	21,7	29,7	26,5	56,93333333
14,34608459	37,8150177	9,566666667	8,566666667	20,7	30,4	26,4	57,66666667
14,43442535	37,81082535	8,633333333	8,133333333	20,5	29,73333333	25,93333333	58,93333333
14,52275372	37,80654907	9,366666667	8,7	22,36666667	30,76666667	26,53333333	59
14,61107063	37,80218506	10	9,966666667	24	32,7	28,76666667	60,4
14,69937515	37,79774094	11,16666667	12,1	26,93333333	35,73333333	32,1	61
14,78766727	37,79321289	11,46666667	11,23333333	26,23333333	35,1	30,9	62,16666667
14,87594795	37,78859711	6,833333333	6,433333333	17,4	26,33333333	22,56666667	56,06666667
14,96421528	37,78390121	3,066666667	2,366666667	9,666666667	14,7	12,7	42,36666667
15,05247021	37,77911758	5,933333333	4,233333333	14,7	23,16666667	18,63333333	48,8
15,14071083	37,77425385	7,966666667	7,466666667	18,63333333	27	22,63333333	54,4
15,22893906	37,76930237	10,66666667	12,43333333	29,1	40,36666667	35,86666667	66,43333333
12,04847813	37,96589279	0,2	0,1	0,1	1,133333333	0,4	7,766666667
12,49176788	37,95504379	2,733333333	3,2	6,733333333	12,73333333	9,966666667	28
12,58040619	37,95261765	12,63333333	12,6	29,96666667	37,1	34,3	62,96666667
12,66903877	37,95011139	12,76666667	13	29,6	36,4	34,3	61,33333333
12,75766468	37,9475174	11,76666667	12,86666667	28,56666667	35,36666667	34,7	61
12,84628296	37,94483948	11,66666667	10,26666667	27,06666667	34,3	32,93333333	59,06666667
12,93489361	37,94207764	11,13333333	10,66666667	26,93333333	33,86666667	31,43333333	58,83333333
13,02349663	37,93923187	11,2	11,83333333	28,26666667	34,8	32,03333333	58,96666667
